round_number,duel_id,timestamp,oliver_guess,viggo_guess,us_score,best_opponent_guess,opponent_score,country_code,round_location,state
2,4d29e934-4cf6-444c-98dc-483d1dc7ce79,2024-09-06 20:18:20,"59.011417383433546, 17.350872192289184","57.71097908475588, 11.968210880545772",4672,"57.48023806323954, 14.333539606499336",4653,se,"58.39981451083055, 15.628415679263922",NMPZ
3,4d29e934-4cf6-444c-98dc-483d1dc7ce79,2024-09-06 20:18:20,"4.802057359626334, -74.10973732273537","4.810525195444928, -74.10136376033823",4328,"4.808907664033227, -74.10229505413021",4325,co,"2.8507489533013, -75.33592955582536",NMPZ
4,4d29e934-4cf6-444c-98dc-483d1dc7ce79,2024-09-06 20:18:20,"-29.258359140929077, -67.11562588906025","-17.561101378282533, -67.64800941373056",1769,"-17.53024288001505, -67.08097083710751",848,ar,"-45.835698406779386, -67.4814809763781",NMPZ
5,4d29e934-4cf6-444c-98dc-483d1dc7ce79,2024-09-06 20:18:20,"19.909567613856378, -100.01555256221427","14.464199420220092, -91.14936669426463",2308,"9.09607828482626, -79.58232445145464",4888,pa,"8.912733604115159, -79.8979717612403",NMPZ
6,4d29e934-4cf6-444c-98dc-483d1dc7ce79,2024-09-06 20:18:20,"40.05551416422183, 36.606787039360405","37.45124610899303, 25.36248433452537",11,"22.21753836196377, -98.98475545203924",1957,us,"33.17482186755917, -110.5277327918532",NMPZ
1,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"-29.998902935567592, 27.728543405472415","-29.391509371019648, 28.28593631800482",4829,"-29.430271324513704, 27.633085965217756",4660,ls,"-29.26337168833499, 28.90621680084428",NMPZ
2,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"58.06678991905759, 34.43004090590496","56.17817560242932, 55.18676540071727",4453,"50.02923268684991, 36.271493933320734",3286,ru,"56.71792929515007, 36.7725024378319",NMPZ
3,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"-27.95717933648983, 134.12477452723493","-32.600762502815776, 137.8324486509103",4314,"-30.29193867648028, 138.34895589014124",4999,au,"-30.28746886448988, 138.3494205116098",NMPZ
4,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"46.11699054146805, -65.41428167570618","46.310655929689275, -80.9524823600454",839,"50.23132453557833, -119.25811600774304",4144,ca,"49.481667720088325, -123.75874055980869",NMPZ
5,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"-33.173569514692865, -62.237696201560254","-33.92517767969278, -56.114722230560744",4283,"-32.418820653052045, -56.449681330567486",4298,uy,"-32.63459697615105, -53.59658692948794",NMPZ
6,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"-32.56738368156293, 22.333440959629357","-26.709880455938038, 25.4426630637434",4632,"-29.699176344573313, 17.883392562902273",3436,za,"-33.36223648933587, 23.43815068812859",NMPZ
7,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"14.001081355918986, 77.28577571460714","25.033023138908934, 82.43399384184536",3204,"23.482643939371098, 86.30430218369231",3761,in,"26.3659399456005, 90.173605267744",NMPZ
8,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"18.2197233700448, -96.75980476857339","14.604479524999856, -90.90478596073149",4905,"15.0976079758096, -90.59967136540497",4733,gt,"14.38296780353128, -91.12395628348156",NMPZ
9,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"42.00626207941305, 13.469282352378226","37.63382512626907, 14.334302948190793",3074,"41.028545288841755, 16.328177402082957",3032,gr,"35.45740598187663, 23.6096869916116",NMPZ
10,9ac0fac5-f1fd-45be-85a6-928883323136,2024-09-05 22:06:27,"30.717016890306546, 35.511171846652935","31.948447519964294, 35.914603536174226",4924,"38.89101892681832, 33.53628682814995",3144,jo,"31.72396080341238, 35.79970470411146",NMPZ
1,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"47.24164799220107, 3.5713371008311423","45.977727077820504, 22.691736530340847",3729,"46.36092405317161, 15.139652027341096",4821,si,"46.48782119576641, 15.96297017177073",NMPZ
2,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"37.10337034737171, 31.05467701330406","41.01442320124326, 29.061805841223407",4885,"37.905816660359285, 28.335982246829527",4194,tr,"40.64492810748833, 29.11775811927409",NMPZ
3,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"44.69788933560087, -77.7414544262398","49.88265815275347, -97.22013737936942",4015,"43.437256939377875, -74.84392690718141",4172,ca,"46.06273445484594, -73.1538788941497",NMPZ
4,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"15.050930729287748, 77.50416592960316","28.499856324785597, 77.55388226437199",3419,"23.748216700256673, 78.13981918835275",1980,in,"8.988859293428638, 77.40173547448329",NMPZ
5,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"37.16245380115929, 14.422158078312037","40.27617286443287, 9.200973819369462",4932,"35.88930825909731, 14.457146531508913",4554,it,"37.378757923338725, 14.37846911385738",NMPZ
6,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"64.17261186045533, -51.73218277202285","66.5828387462187, -53.51247082225747",4592,"64.17240489890365, -51.73196218855464",3929,gl,"67.94104091414079, -53.62342274652877",NMPZ
7,012c2b50-2c77-4f6f-a38a-805c60e32a24,2024-09-05 21:54:16,"-7.347859787187127, 110.95554365496224","2.655075518001373, 102.86968706408231",3068,"7.860326979867371, 99.79000454466215",2266,my,"1.139088410529856, 110.519354034284",NMPZ
1,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"-15.12432460494949, -72.64476893008492","-34.98565737313186, -65.22442830206354",3512,"-24.53025140177414, -69.45189152422479",3592,cl,"-19.30122384422905, -68.68320551922922",NMPZ
2,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"-36.85083683409052, 174.77201331993447","-38.9973752234048, 175.7950258005993",4982,"-36.936146165949765, 174.8755691411391",4958,nz,"-36.88855517101707, 174.7182044355842",NMPZ
3,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"59.50861940417277, 10.311819046289633","62.76115837156094, 11.234267133900655",4530,"60.88067456209327, 15.744173327320041",3749,no,"58.52156072797486, 7.925520316881521",NMPZ
4,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"51.28291465001059, 19.164527038747252","56.74259244174108, 25.216293967791596",4190,"59.1084158505334, 23.681234796753742",3622,lt,"53.97525177645154, 24.25117278111153",NMPZ
5,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"14.27946121318516, -15.764855955437724","7.9696080700664895, 4.912043585435506",4552,"14.495950348004975, -16.13964075282407",4542,sn,"13.04365721556697, -16.63849161534561",NMPZ
6,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"47.684203782844676, 1.5631202510386144","51.041990579309044, 18.095653699459522",3854,"47.625299511993994, 17.586217372658496",4044,hu,"48.08098073315861, 22.584611378772205",NMPZ
7,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"-42.295229873052655, -68.03365424996348","-29.136846716838978, 24.0897746510771",4332,"-44.142539020008385, -68.26076718112941",4235,ar,"-42.9005820735, -65.03408043939777",NMPZ
8,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"45.5844391782189, 15.965924257565115","44.15908084259192, 20.955953128272416",4671,"47.77779268861469, 20.23227826915553",4089,si,"46.66483202448011, 15.79757770759397",NMPZ
9,70baf3fe-1e07-49e9-abf3-7118e16c8a8e,2024-09-05 21:46:19,"-35.460302391392254, 138.27970694355156","-10.470126572447594, 105.61819124813181",44,"-5.903399093466026, 39.1895508792647",2739,tz,"-4.668895266160633, 29.62364541186454",NMPZ
1,9e4ff007-dfc7-4b46-a65b-953625f07747,2024-09-05 21:35:47,"61.918776329532115, 9.762338580457035","54.03517353724782, -67.14614333866929",3924,"66.19312017844612, 23.540919441472294",2528,no,"58.22988531805344, 7.443127047381981",NMPZ
2,9e4ff007-dfc7-4b46-a65b-953625f07747,2024-09-05 21:35:47,"52.95247465105206, -124.09069047521267","68.07011923399438, 17.093269604462304",430,"69.29134936087797, 20.31850155745718",454,kg,"42.5577983176647, 74.4823569831609",NMPZ
3,9e4ff007-dfc7-4b46-a65b-953625f07747,2024-09-05 21:35:47,"-37.649770851723176, 144.59610138015785","-32.14482358139441, 117.10158459462782",2072,"-25.48876738292388, 149.39781668019054",4244,au,"-25.20340686490307, 152.2765174053696",NMPZ
4,9e4ff007-dfc7-4b46-a65b-953625f07747,2024-09-05 21:35:47,"47.86662781839022, 105.71754025614567","44.9038860328415, 110.31523587119037",4512,"49.85747187298308, 73.10004903040257",924,mn,"43.7203023078451, 111.8992101349622",NMPZ
5,9e4ff007-dfc7-4b46-a65b-953625f07747,2024-09-05 21:35:47,"-6.564135127133527, 107.65044198392434","-4.231911601442575, 122.0943297945855",4742,"2.574203796990462, 112.5954568591008",2286,id,"-4.474083836247614, 122.9057609770072",NMPZ
1,4d5aff55-6518-41e4-9335-30be5605edc1,2024-09-05 21:28:58,"47.320001064511786, 7.953151069418438","48.197245095508926, 15.168494530398359",4920,"47.226899429863764, 11.901440012846546",4271,ch,"47.12865827819795, 8.20424122307508",NMPZ
2,4d5aff55-6518-41e4-9335-30be5605edc1,2024-09-05 21:28:58,"0.29484412745743477, 109.8909430362063","14.106913951214539, 100.15366634492644",3043,"15.48910541206371, 100.71866675437614",2809,th,"6.347674930153491, 101.77935870764144",NMPZ
3,4d5aff55-6518-41e4-9335-30be5605edc1,2024-09-05 21:28:58,"24.03533891628734, 55.336566185430705","31.131602243630866, 35.397522290117955",4758,"31.955715995613435, 35.90715271746665",4814,ps,"31.90381935514334, 35.19609211911515",NMPZ
4,4d5aff55-6518-41e4-9335-30be5605edc1,2024-09-05 21:28:58,"42.46543975307523, 13.251005459019396","41.30928798394187, 21.49942991784748",4774,"45.939733119436625, 14.505975891397993",3839,it,"41.77586267645706, 13.603367608544533",NMPZ
5,4d5aff55-6518-41e4-9335-30be5605edc1,2024-09-05 21:28:58,"18.86317934634617, -99.07496394551646","-22.800554616165496, -48.08344558069779",4328,"-0.47732642179201457, -78.64597334053688",424,br,"-23.386892294121296, -45.662832299454315",NMPZ
1,d51e9ac4-0461-4983-9846-c420bc8873cd,2024-09-05 21:24:38,"46.917274642372874, 1.0204072425641986","48.31281399971385, 5.801915299493872",4544,"49.98068033864598, -100.25127564897875",104,fr,"48.53372028054538, 3.528136449065745",NMPZ
2,d51e9ac4-0461-4983-9846-c420bc8873cd,2024-09-05 21:24:38,"23.131675034417068, 89.82995433136225","24.169033212788143, 90.76150399603921",4763,"24.67676612337438, 89.44785475291275",4814,bd,"24.67346622959962, 90.11362979521614",NMPZ
3,d51e9ac4-0461-4983-9846-c420bc8873cd,2024-09-05 21:24:38,"6.501815577000064, -1.0658212015602553","-0.34174473518303106, 35.64118372574829",3291,"7.3514663302690995, 3.973740652140707",4419,ng,"6.288943971443917, 5.647225144595814",NMPZ
4,d51e9ac4-0461-4983-9846-c420bc8873cd,2024-09-05 21:24:38,"46.995282661141495, 18.845761320051675","46.13396992173638, 21.88957231004643",4043,"45.55112380199949, 25.684382604347398",4641,ro,"44.38583165675202, 26.01485725356013",NMPZ
5,d51e9ac4-0461-4983-9846-c420bc8873cd,2024-09-05 21:24:38,"-14.016673632884753, -73.15034395258125","25.230065505593426, 56.026875959590875",1512,"31.26824573038631, 36.06468490337475",4807,il,"31.05113362485795, 35.37501743101939",NMPZ
1,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"-36.27651715252523, 145.97839027772136","-33.50221941085171, 138.4296478473797",4085,"-36.245864631844675, 142.88680402664627",3531,au,"-34.69081872740177, 149.4272351010549",NM
2,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"54.07196266610191, 82.71390577881725","51.3823124915611, 108.78956636861967",2222,"53.56867931127638, 64.09141769429763",4269,kz,"51.53726355297725, 61.63358037689904",NM
3,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"27.46035926096735, 89.64593458996728","27.492452975615652, 90.89432807366701",4942,"27.33348630932637, 91.07439655052394",4883,bt,"27.485736490606826, 90.68488974314796",NM
4,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"40.782297605455156, -73.96219065149326","41.57491395747868, -72.47599453065946",4172,"41.643909463844686, -73.97270604805128",4328,us,"42.92685568549467, -76.55787084418294",NM
5,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"-41.68355104200019, 146.73802337020595","-31.864214585542292, 142.0415533683624",4756,"-41.61664488118521, 145.66237255739077",4983,au,"-41.564560763518, 145.68218413686",NM
6,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"-41.4870652773349, 146.5270442470934","-36.03477141763768, 146.7174196180372",4663,"-33.604192630743015, 138.9300952864621",2753,au,"-41.78736853346028, 145.09158924548254",NM
7,a7804d40-fa72-441e-b243-65a3a64822c2,2024-09-05 21:06:41,"-37.767518690925996, 144.88577856358572","-34.06078358904878, 150.91501007696016",3278,"-27.453233474504938, 152.22483359732678",4782,au,"-27.57137035532519, 153.0143375661124",NM
1,029143ef-94e4-46af-a85c-c8515a4f3001,2024-09-05 20:57:49,"-15.577110794279472, -70.98465139261579","-11.904298363509495, -75.95799229483009",1215,"-40.52622710755652, -67.48702961486671",4232,ar,"-37.88076277736473, -67.10974531623192",NM
2,029143ef-94e4-46af-a85c-c8515a4f3001,2024-09-05 20:57:49,"43.670678934677284, 11.015956553389676","44.43156042701193, 8.94076193989639",4347,"45.91720904683006, 12.326924160947263",4824,it,"45.87434663798286, 11.507788250965",NM
3,029143ef-94e4-46af-a85c-c8515a4f3001,2024-09-05 20:57:49,"12.13527633126573, 105.51640209583515","12.040237872776645, 103.39759307645745",4658,"11.884027910393417, 105.6228821269983",4657,kh,"11.595678805524315, 104.5016047499738",NM
4,029143ef-94e4-46af-a85c-c8515a4f3001,2024-09-05 20:57:49,"44.994287552483264, 4.2755897109340335","44.26787328904027, 20.51832331681061",3972,"45.66735851570889, 24.586376172490514",4833,ro,"46.11218233636976, 25.02781362836734",NM
5,029143ef-94e4-46af-a85c-c8515a4f3001,2024-09-05 20:57:49,"-16.468100215860925, 133.3940259013638","-32.1662626943545, 137.50850958187866",1682,"-36.90697952359419, 146.01215335867627",1100,au,"-32.80273361518685, 116.88500529424972",NM
6,029143ef-94e4-46af-a85c-c8515a4f3001,2024-09-05 20:57:49,"28.624353475164092, 77.19298530688754","26.849000243581024, 80.93965306163408",3662,"25.81104078549084, 72.21340444963856",4655,in,"26.92087938885293, 71.9157244475192",NM
1,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"-8.214124060956687, 114.31505772007654","-26.59285737831118, 25.824455700148487",24,"-19.86493606710683, -48.60838847036569",1417,pe,"-12.504781276575418, -69.1370876982547",NM
2,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"4.25470527624445, 101.61480664692988","2.1813932304260124, 103.02186575977811",4869,"3.9065427473761423, 101.436427303563",4777,my,"4.360565475765089, 102.0462202952595",NM
3,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"47.96643528703057, 1.7295975992612522","50.880425720376955, 20.831654769044082",4394,"51.667036789146124, 19.402595790943067",2776,fr,"48.63487599552506, 4.80957522479625",NM
4,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"40.569930891372074, 22.476086177944662","39.35290661073396, 21.773403585199414",4347,"41.139242889510555, 23.49509001649262",4565,gr,"41.02220362507314, 25.501738004976826",NM
5,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"23.42300534324844, 89.85372871960317","24.715925059153466, 91.84528389469025",4759,"23.77066375283771, 90.43008871101227",4933,bd,"23.76300887085059, 90.6741217513018",NM
6,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"49.96656582537325, 9.976290777317551","48.34584530185103, 9.235305398886009",4424,"51.360185402960305, 8.291402058967797",4594,de,"50.28905603259435, 6.834060820258866",NM
7,fcb74fe1-e637-4802-801e-4fb5b9569da6,2024-09-05 20:50:20,"51.06747973298049, 41.772162493371475","55.25589842426725, 123.68342605477622",2080,"49.206650353799056, 34.08246455196051",96,ru,"46.86549889066972, 142.8758195986933",NM
1,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"42.63453426696149, -97.36243052490012","36.81386006143368, -92.0766660444157",3176,"34.950713271722684, -85.7331598192068",3412,us,"41.1955572545672, -84.13211038925844",NM
2,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"-2.113184945040875, 101.54401243485096","1.1382666490417803, 111.86782494457857",4615,"-7.437909759547357, 112.30150725039171",2268,id,"-1.043813944321209, 100.7422624010257",NM
3,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"44.856350669428345, 4.896700177303037","43.827816584868934, -0.48043995939933914",4797,"42.220984614646994, -1.8092586491503981",3741,fr,"44.55782039865215, 4.019411446759015",NM
4,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"48.113515607261874, 2.168099604628","46.581656769296394, 6.6085942810960585",4199,"48.741438199721316, -0.3866717481901638",3899,lu,"49.83287842230442, 5.746813449122975",NM
5,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"14.577742726725981, 121.06661476676169","7.07830745958289, 125.59757409991683",4924,"13.31136740101979, 123.65609568276678",4167,ph,"14.79487979815237, 120.925454952107",NM
6,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"40.04185117998959, -80.0009076772074","32.75527222868934, -87.95201000555785",4460,"34.83024157358712, -85.84811199552622",4039,us,"31.31241591619294, -86.48504764550059",NM
7,1e7bf6a5-8610-4714-ae53-420e878925d2,2024-09-05 20:41:27,"41.823154050194084, 21.80622724273524","45.01185832826916, 15.447797519342203",4811,"42.883171152528384, 21.533503070154474",4556,mk,"41.5423310500841, 22.5819492349403",NM
1,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"33.56905141600132, -81.42896812453434","32.2817199380099, -87.93011407186428",4218,"36.01861919636364, -84.98375634529711",3826,us,"31.752225817141543, -84.79188982841974",NM
2,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"-0.8002383118886787, 34.65854943446999","-28.130363302830386, 30.703220840052385",9,"-27.57439778323623, 151.99816434816918",4617,au,"-28.38697319934507, 153.10705906908453",NM
3,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"-39.72800564559331, 175.91866037837062","-43.84482117618214, 171.54760925696004",3830,"-43.418670578835126, 171.94444299992853",3057,nz,"-35.73643416351261, 174.055827733177",NM
4,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"43.73345365422027, 7.418889423138495","43.73745914442686, 7.4208586071082605",4998,"43.72990981959502, 7.415614740441008",4998,mc,"43.73157564735643, 7.425452015437009",NM
5,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"0.2605032330862127, 35.665434983871634","-0.9439706349163997, 37.027478931608215",4869,"-0.3426591070958375, 37.58130493304581",4866,ke,"-0.5599682395500136, 37.20611228372469",NM
6,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"48.460177009198524, 42.576512280413674","55.772495343943916, 37.70331807097463",4053,"47.549711521265735, 33.13762159126596",3320,ru,"52.6100403412245, 39.59351925907067",NM
7,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"25.68022449015004, 93.05758048467925","30.619117095671744, 76.18396597789776",4407,"25.054331956848166, 85.52351123327364",3241,in,"23.66772127183551, 92.96432342827254",NM
8,d01d4ce6-eccd-4e47-b157-264a2c528b87,2024-09-05 20:29:12,"7.422440935770471, 80.50055128386663","11.149822809817415, 78.18502312385716",1339,"18.38412564106272, 102.64420670732994",2343,th,"6.333608153314347, 101.64060100147664",NM
1,9170954c-cc30-4ef5-a388-720f313b17f4,2024-09-05 20:14:27,"53.44553516616117, -7.081474189211563","54.22381451253016, -4.52376095863302",4433,"53.06657316450103, -7.092730883434832",4457,gb,"52.2234868054275, -4.257974141511109",NM
